,Rate,Review,Movie_name
56,8,1.21 gigawatts worth of entertainment.,回到未來
57,10,All time greatest,回到未來
58,8,"""I guess you weren't ready for that......But your kids are gonna love it.""",回到未來
59,9,GREAT SCOTT...and Great memories!,回到未來
60,10,Back to the Future is a classic!,回到未來
61,9,"Take me away, I don't mind",回到未來
62,10,Timeless classic,回到未來
63,10,One of the best movies I have ever seen,回到未來
64,10,A Classic That Transcends Modern Cinema.,回到未來
65,10,Forget about your own troubles for awhile and enjoy this family/adventure/sci-fi classic,回到未來
66,9,An Old Favourite,回到未來
67,10,Great Scott ! That's a heavy trilogy (dvd) (vhs),回到未來
68,10,A classic,回到未來
69,9,Back to the Future,回到未來
70,10,Fantastic,回到未來
71,10,Look no further...this is the greatest non-ordinary movie ever!,回到未來
72,8,Marty McFly goes back in time,回到未來
73,9,Back to the Future,回到未來
74,8,All time favourite,回到未來
75,10,Back to the past,回到未來
76,10,80s classic is still works for Gen-Z,回到未來
77,10,One of the Classic Films Of The 1980's,回到未來
78,10,"The best movie ever, I don't care what you think.",回到未來
79,10,The future has arrived,回到未來
80,10,Highly Entertaining,回到未來
81,9,Pure genius!,回到未來
82,8,Effortlessly entertaining and incredibly creative.,回到未來
83,10,Back to the Future,回到未來
84,9,An enjoyful ride,回到未來
85,10,My favourite film of all time.,回到未來
86,8,they Don't come any better than this,回到未來
87,7,"Many people may remember Michael J. Fox as Alex Keaton, but I'll always remember him as Marty McFly",回到未來
88,10,Great Classic,回到未來
89,10,A Movie that is 'Impossible to Hate'!,回到未來
90,10,"Great Scott, Robert Zemeckis! You invented a classic!",回到未來
91,9,best sci-fi comedy,回到未來
92,10,"A timeless classic with brilliant characters, plenty of laughs and excitement",回到未來
93,10,A Blast of a Movie!,回到未來
94,8,The Instant Classic from Robert Zemeckis that's lost none of its juice in 20 years....,回到未來
95,9,The true definition of Classic Movies!,回到未來
96,10,A perfect movie,回到未來
97,10,Top Ten of All Time,回到未來
98,10,Endless playback ability,回到未來
99,10,"30 years on, Back to the Future is still a timeless classic and a joy to watch.",回到未來
100,10,There isnt anything quite as charming as a time traveling DeLorean is there??,回到未來
101,10,"Adventure, Comedy, Romance...Fully packed with Awesomeness!",回到未來
102,10,My favorite movie from 1985,回到未來
103,10,the appearance of such a movie is a remarkable thing,回到未來
104,10,Outstanding,回到未來
105,10,A classic film for all time,回到未來
106,8,A movie that should have stood alone,回到未來
107,9,Back to the Future review,回到未來
108,9,"Witty, exciting, fun, immersive, and the cast is perfect!",回到未來
109,10,Great Scott What a Masterpiece,回到未來
110,10,"""The CLASSIC MODERNpiece""",回到未來
111,9,"So Great, Just So So Great",回到未來
112,10,unmissable classic,回到未來
113,10,The Greatest piece of art in History of history,回到未來
114,9,Robert Zemeckis Brings the Sci-Fi/ Fantasy Genre 'Back To' Life!,回到未來
115,10,Perfection,回到未來
116,10,"One of the best, if not the best about time travel",回到未來
117,10,fantastic,回到未來
118,10,Best Damn Film EVER Made,回到未來
119,10,"Sweet Lord, Doc Emmett",回到未來
120,8,Always Worth a Watch,回到未來
121,7,Mixed Emotions Looking Back On This Film Today,回到未來
122,9,A classic movie,回到未來
123,9,Amazing,回到未來
124,10,Perfect in every way,回到未來
125,10,A splendid comedy romp,回到未來
126,9,Zemeckis' Film Is Ambitious And Multi-Generationally Approachable,回到未來
127,10,Stands the test of time...,回到未來
128,10,A classic movie in both Comedy and Sci-Fi,回到未來
129,10,1.21 Gigawatts,回到未來
130,10,My favourite movie of all time,回到未來
131,10,A Refreshing Take on Time-Travel,回到未來
132,9,The Most Fun You Can Possibly Have From A Movie,回到未來
133,10,Best ever. Period.,回到未來
134,10,The BIG 400TH REVIEW...Back To The Future is a top ten in my books!!,回到未來
135,10,"Back to the 80s""",回到未來
136,10,Fun Film,回到未來
137,10,One of the best Blockbusters ever!,回到未來
138,9,Marty got Back,回到未來
139,10,Back to the Future - A Timeless Classic,回到未來
140,10,"I could watch this movie all the time. It's great on 1st, 10th, or 100th re-watch.",回到未來
141,8,A timeless classic,回到未來
142,10,Back to the Future,回到未來
143,9,An amazing masterpiece,回到未來
144,8,"Good, fun movie",回到未來
145,10,Back to the Future,回到未來
146,10,Great start to the series,回到未來
147,8,A classic for a reason,回到未來
148,10,Don't take any notice of me - see it if you haven't already!,回到未來
149,9,Great adventure/comedy with sci-fi elements,回到未來
150,10,A Great movie. Not much else to say.,回到未來
151,9,The quintessential eighties time capsule,回到未來
152,10,An Eighties Classic,回到未來
153,8,1985 To 1955.,回到未來
154,10,Timeless Classic,回到未來
155,8,A Wild Ride with A Gigawatt Kick,回到未來
156,9,The future's so bright,回到未來
157,8,wildly entertaining and beautifully constructed,回到未來
158,10,Go 'Back' to the Magic,回到未來
159,10,Back to the 50's ... Back to the 80's ... Back to a Timeless Classic ...,回到未來
160,9,One of the best 80's movies,回到未來
161,9,A blast from the past!,回到未來
162,8,Go Johnny Go !,回到未來
163,10,"The best movie of all time, ever.",回到未來
164,8,Entertaining,回到未來
165,7,"classic 80's , it's even got Micheal J Fox",回到未來
166,9,Pure Classic,回到未來
167,10,My Favorite Film of All-Time,回到未來
168,10,One of the greatest movies of all time!,回到未來
169,10,Race Against Time,回到未來
170,8,Back to the Future accelerates its time traveling nostalgic adventure to a whopping 88mph.,回到未來
171,10,The best movie that exists,回到未來
172,10,The perfect movie does not exis....,回到未來
173,10,A Childhood Classic,回到未來
174,10,The perfect blockbuster,回到未來
175,9,A great time,回到未來
176,9,Timeless Classic; in the truest sense of the word!,回到未來
177,9,"An original, funny, time-travel fantasy.",回到未來
178,10,Masterpiece!!!!!! One of the best sci-fi Movie everrrrrr,回到未來
179,7,"""Make like a tree... and get outta here!""",回到未來
180,10,Awesome movie,回到未來
181,9,almost 30 years,回到未來
182,10,Timeless Classic,回到未來
183,10,Best Time Travel Trilogy,回到未來
184,10,Greatest Movie Ever,回到未來
185,9,One of those masterpieces that stands the test of time,回到未來
186,9,"GREAT SCOTT, this is a great movie.",回到未來
187,8,Why are things so heavy in the future? Is there a problem with the Earth's gravitational pull?,回到未來
188,10,Takes me back,回到未來
189,10,"Heart, Hilarity, and Brains.",回到未來
190,10,The most FUN film ever made? YES!,回到未來
191,10,The #1 movie of 1985 and wholly original!!!,回到未來
192,6,Amusing and commercial success.,回到未來
193,8,Huey Lewis & The News to boot!,回到未來
194,9,Best Time Travel Movie Ever,回到未來
195,10,MUST-SEE!!!! This is better in 2015 than when it came out in 1985...,回到未來
196,8,Tick Tock,回到未來
197,10,The best film of 1985,回到未來
198,10,Pure Movie Magic.,回到未來
199,10,Another Hard-Core Classic!!!,回到未來
