,Rate,Review,Movie_name
45,1,10 years of insipid,復仇者聯盟：無限之戰
46,4,"Plot Holes, Jumbled Action Sequences, & A Big Let Down, Oh My!",復仇者聯盟：無限之戰
47,7,has a great finale,復仇者聯盟：無限之戰
48,2,Heavy Indigestion,復仇者聯盟：無限之戰
49,1,"""Avengers: Infinity War"" is dishonest, idiotic, and simply awful in almost every aspect of its handling.",復仇者聯盟：無限之戰
50,9,The Marvel punch,復仇者聯盟：無限之戰
51,1,No Spoiler Alert -But HATED The Ending,復仇者聯盟：無限之戰
52,10,You've seen it,復仇者聯盟：無限之戰
53,10,So good,復仇者聯盟：無限之戰
54,3,So bored of these movies,復仇者聯盟：無限之戰
55,4,Bang boom bang for the simple minded...,復仇者聯盟：無限之戰
56,5,Did not like this.,復仇者聯盟：無限之戰
57,10,The best MCU film? It just might be.,復仇者聯盟：無限之戰
58,1,Worst MCU movie ever .,復仇者聯盟：無限之戰
59,5,Infinite Mediocrity,復仇者聯盟：無限之戰
60,10,The Best Marvel Movie,復仇者聯盟：無限之戰
61,10,IT'S NOT A MASTERPIECE..,復仇者聯盟：無限之戰
62,10,Best superhero experience,復仇者聯盟：無限之戰
63,8,in good hands,復仇者聯盟：無限之戰
64,10,It's a great fantasy for sure BUT,復仇者聯盟：無限之戰
65,10,Avengers infinity war,復仇者聯盟：無限之戰
66,4,Too much and not enough at the same time,復仇者聯盟：無限之戰
67,10,Still the best,復仇者聯盟：無限之戰
68,10,An unforgettable experience,復仇者聯盟：無限之戰
69,9,Another great MCU film,復仇者聯盟：無限之戰
70,8,A crowd pleasing moment,復仇者聯盟：無限之戰
71,8,The Villain makes the movie work,復仇者聯盟：無限之戰
72,9,Near-flawless action/space epic,復仇者聯盟：無限之戰
73,6,"Bordering on a comedy, ""Infinity War"" is overhyped, lacked direction, but at times impressed",復仇者聯盟：無限之戰
74,2,Unfinished Worst,復仇者聯盟：無限之戰
75,2,Totally overhyped....,復仇者聯盟：無限之戰
76,9,A rollocking good time,復仇者聯盟：無限之戰
77,1,Worst Marvel Movie Ever With a Huge (or tiny) Plot Hole,復仇者聯盟：無限之戰
78,2,"Evil will always triumph, because good is dumb... apparently",復仇者聯盟：無限之戰
79,3,Sub par,復仇者聯盟：無限之戰
80,9,After ten years of MCU build-up this is the impressive first finale,復仇者聯盟：無限之戰
81,2,Waste of Time,復仇者聯盟：無限之戰
82,10,Once in a lifetime experience,復仇者聯盟：無限之戰
83,1,Long and Boring: Worst movie of 2018 so far,復仇者聯盟：無限之戰
84,8,Great.,復仇者聯盟：無限之戰
85,3,Boring,復仇者聯盟：無限之戰
86,2,Please stop the Hype!,復仇者聯盟：無限之戰
87,9,Marvellous Marvel Movie,復仇者聯盟：無限之戰
88,3,A piece of pure crap.,復仇者聯盟：無限之戰
89,9,Better than End Game,復仇者聯盟：無限之戰
90,2,I sort of liked it ?,復仇者聯盟：無限之戰
91,1,WOW! They got a lot of friends and relatives to rate this 'film' 10/10! It's not!,復仇者聯盟：無限之戰
92,9,The Best MCU Film To Date,復仇者聯盟：無限之戰
93,10,Marvel is the best,復仇者聯盟：無限之戰
94,1,Ho Hum!!,復仇者聯盟：無限之戰
95,2,ugh,復仇者聯盟：無限之戰
96,3,I fell asleep,復仇者聯盟：無限之戰
97,10,THE BEST SUPERHERO MOVIE OF OUR TIME? (2020),復仇者聯盟：無限之戰
98,8,"Good movie, but not that great to be on the list of IMDB 250",復仇者聯盟：無限之戰
99,10,One of my top 3 favorite MCU movies,復仇者聯盟：無限之戰
100,10,Unlike anything ever done in the history of cinema,復仇者聯盟：無限之戰
101,10,The Best MCU film; a masterpiece,復仇者聯盟：無限之戰
102,1,You call this a movie?,復仇者聯盟：無限之戰
103,1,Awful. Boring. Nothing was good in this movie.,復仇者聯盟：無限之戰
104,10,Still the best MCU movie.,復仇者聯盟：無限之戰
105,1,"Once again, no story, just bangs and booms.",復仇者聯盟：無限之戰
106,3,Did I watch a different movie?,復仇者聯盟：無限之戰
107,10,Perfect mix of a lot of superheroes.,復仇者聯盟：無限之戰
108,10,So good!,復仇者聯盟：無限之戰
109,3,What is wrong with you people? (With Spoilers),復仇者聯盟：無限之戰
110,2,Not something I would watch again,復仇者聯盟：無限之戰
111,3,boring,復仇者聯盟：無限之戰
112,1,I expected more,復仇者聯盟：無限之戰
113,10,Absolute Perfection - Exceeds All Expectations and Blows You Away. Best Marvel Film Yet.,復仇者聯盟：無限之戰
114,10,"""Avengers: Infinity War"" Raises the Bar for All Superhero Films",復仇者聯盟：無限之戰
115,4,I am not disappointed and the main character is memerable!,復仇者聯盟：無限之戰
116,1,Overrated,復仇者聯盟：無限之戰
117,8,One of the best Movie MCU,復仇者聯盟：無限之戰
118,10,Epic,復仇者聯盟：無限之戰
119,3,"Infinite jest, infinite mess - SPOILERS",復仇者聯盟：無限之戰
120,1,It certainly is large,復仇者聯盟：無限之戰
121,10,Best Marvel Movie,復仇者聯盟：無限之戰
122,5,Average,復仇者聯盟：無限之戰
123,9,The best Avengers movie.,復仇者聯盟：無限之戰
124,4,My thoughts.,復仇者聯盟：無限之戰
125,10,Superhero cinema at its finest,復仇者聯盟：無限之戰
126,10,ABOVE MY EXPECTATION.,復仇者聯盟：無限之戰
127,6,It's odd how dull a film stuffed with action can be.,復仇者聯盟：無限之戰
128,4,A brainless & cringeworthy cliché fest,復仇者聯盟：無限之戰
129,10,Much better than END GAME,復仇者聯盟：無限之戰
130,7,Marvel needs to keep their characters true and watch sloppy writing.,復仇者聯盟：無限之戰
131,10,the second best meme movie ever,復仇者聯盟：無限之戰
132,4,An Avenger Butt-Kicking,復仇者聯盟：無限之戰
133,2,Call it Lamevengers SJW Wars,復仇者聯盟：無限之戰
134,1,Noise and Confusion,復仇者聯盟：無限之戰
135,4,Be wary of the high rating! This isn't a good movie.,復仇者聯盟：無限之戰
136,10,Best movie ihave ever seen,復仇者聯盟：無限之戰
137,2,Incomprehensible Unless You're a Fan,復仇者聯盟：無限之戰
138,4,I don't understand all the praise,復仇者聯盟：無限之戰
139,1,bored,復仇者聯盟：無限之戰
140,8,That ending...,復仇者聯盟：無限之戰
141,3,Very disappointing,復仇者聯盟：無限之戰
142,2,Superhero's have overstayed their welcome,復仇者聯盟：無限之戰
143,2,What?????????,復仇者聯盟：無限之戰
144,6,As Mediocre As Expected,復仇者聯盟：無限之戰
145,10,Brilliant movie,復仇者聯盟：無限之戰
146,10,Here comes the Evil Thanos!!!,復仇者聯盟：無限之戰
147,7,Perfect,復仇者聯盟：無限之戰
148,9,The Greatest Comic Book Movie of All Time,復仇者聯盟：無限之戰
149,7,Not as good as it's hyped to be,復仇者聯盟：無限之戰
150,6,"It's good, but it's not Top 10 on IMDb Top 250 good",復仇者聯盟：無限之戰
151,9,One decade of build up,復仇者聯盟：無限之戰
152,8,No Resurrection this time.,復仇者聯盟：無限之戰
153,9,Good movie,復仇者聯盟：無限之戰
154,2,"Too many characters, prolonged action scenes become monotonous",復仇者聯盟：無限之戰
155,9,rotten tomatoes is wrong again,復仇者聯盟：無限之戰
156,3,Disappointing.,復仇者聯盟：無限之戰
157,9,"A film that exhilarates and cheats you at the same time, aching for a closure that never comes",復仇者聯盟：無限之戰
158,10,my opinion,復仇者聯盟：無限之戰
159,8,Very good but get rid of that unnecessary humor for god's sake,復仇者聯盟：無限之戰
160,5,Total let down,復仇者聯盟：無限之戰
161,10,The beginning of the end,復仇者聯盟：無限之戰
162,10,Love this film,復仇者聯盟：無限之戰
163,7,Overrated and bloated,復仇者聯盟：無限之戰
164,3,2-1/2 hrs of mindless chaos,復仇者聯盟：無限之戰
165,3,More of the same...,復仇者聯盟：無限之戰
166,10,Best Of Superhero Movie's!!,復仇者聯盟：無限之戰
167,4,"Do not believe the planted 10/10's, this is a disappointing movie overall.",復仇者聯盟：無限之戰
168,10,AVENGERS ASSEMBLE!,復仇者聯盟：無限之戰
169,3,You must be a die hard Marvel fan to appreciate this,復仇者聯盟：無限之戰
170,5,A franchise is a franchise is a franchise.....,復仇者聯盟：無限之戰
171,8,Avengers: Infinity War,復仇者聯盟：無限之戰
172,6,Goes down (too) easy.,復仇者聯盟：無限之戰
173,3,Terribly disappointing,復仇者聯盟：無限之戰
174,9,All in,復仇者聯盟：無限之戰
175,10,My Favorite MCU Movie,復仇者聯盟：無限之戰
176,3,This is the worst of the Marvel Universe,復仇者聯盟：無限之戰
177,1,Absolutely bored.,復仇者聯盟：無限之戰
178,10,A1,復仇者聯盟：無限之戰
179,9,Too long but worthwhile,復仇者聯盟：無限之戰
180,5,Way too much,復仇者聯盟：無限之戰
181,10,Wow,復仇者聯盟：無限之戰
182,2,Braindead trash,復仇者聯盟：無限之戰
183,8,Marvel scores again,復仇者聯盟：無限之戰
184,10,Our heroes,復仇者聯盟：無限之戰
185,10,A superhero movie that really makes you fear for the lives of superheroes,復仇者聯盟：無限之戰
186,1,What were they thinking,復仇者聯盟：無限之戰
187,1,Great Expectations,復仇者聯盟：無限之戰
188,10,WOW!,復仇者聯盟：無限之戰
189,10,The best of the MCU,復仇者聯盟：無限之戰
190,1,Don't.,復仇者聯盟：無限之戰
191,10,Marvel I love you three thousand times,復仇者聯盟：無限之戰
192,10,Absolutely mind blowing ...,復仇者聯盟：無限之戰
193,10,BEST AVENGERS MOVIE TO DATE!,復仇者聯盟：無限之戰
194,3,Thoroughly Disappointed,復仇者聯盟：無限之戰
195,1,Uninteresting Nonsense,復仇者聯盟：無限之戰
196,2,Disturbing experience.,復仇者聯盟：無限之戰
197,10,The second best movie of Marvel,復仇者聯盟：無限之戰
198,2,"Self-parody, but not funny nor original",復仇者聯盟：無限之戰
199,10,Nailed It!!!!!!,復仇者聯盟：無限之戰
