,Rate,Review,Movie_name
110,9,Best of the Star Wars Trilogy.,星際大戰六部曲：絕地大反攻
111,9,An Amazing Trilogy Conclusion,星際大戰六部曲：絕地大反攻
112,4,Disappointing Finale,星際大戰六部曲：絕地大反攻
113,9,Subtle brilliance,星際大戰六部曲：絕地大反攻
114,9,"A beautiful sender for the OT, better than TESB IMHO",星際大戰六部曲：絕地大反攻
115,9,The weakest of the trilogy,星際大戰六部曲：絕地大反攻
116,1,Very Disappointed,星際大戰六部曲：絕地大反攻
117,10,Unpopular opinion!,星際大戰六部曲：絕地大反攻
118,1,Revenge of the Teddy Bears,星際大戰六部曲：絕地大反攻
119,8,"A celebration of all things ""Star Wars""",星際大戰六部曲：絕地大反攻
120,8,My favourite in the series,星際大戰六部曲：絕地大反攻
121,10,The best movie of the Star Wars Trilogy.,星際大戰六部曲：絕地大反攻
122,8,fine wrap-up,星際大戰六部曲：絕地大反攻
123,10,The Force will be with you....Always!,星際大戰六部曲：絕地大反攻
124,10,"Yup, Vader is the very best",星際大戰六部曲：絕地大反攻
125,10,Legend,星際大戰六部曲：絕地大反攻
126,3,Not nearly as good as the first two.,星際大戰六部曲：絕地大反攻
127,10,Great,星際大戰六部曲：絕地大反攻
128,9,Simple Review,星際大戰六部曲：絕地大反攻
129,7,Satisfying conclusion,星際大戰六部曲：絕地大反攻
130,8,Succinct in Sixteen,星際大戰六部曲：絕地大反攻
131,10,A great conclusion.,星際大戰六部曲：絕地大反攻
132,8,Star Wars: Episode VI - Return of the Jedi (Short Movie Review),星際大戰六部曲：絕地大反攻
133,9,Celebrate the love,星際大戰六部曲：絕地大反攻
134,7,A Fine Conclusion,星際大戰六部曲：絕地大反攻
135,9,Very Under-appreciated,星際大戰六部曲：絕地大反攻
136,10,"Back from the void, and still a Count",星際大戰六部曲：絕地大反攻
137,10,HOW TO MAKE AN EPIC CONCLUSION,星際大戰六部曲：絕地大反攻
138,9,The Real End to Star Wars,星際大戰六部曲：絕地大反攻
139,2,getting old sucks,星際大戰六部曲：絕地大反攻
140,1,Fart Jokes and Gumby and Ewoks...Oh No!,星際大戰六部曲：絕地大反攻
141,5,Not really an epic finale,星際大戰六部曲：絕地大反攻
142,2,Mixed Feelings,星際大戰六部曲：絕地大反攻
143,6,It's not aging well,星際大戰六部曲：絕地大反攻
144,9,"Third best, but still awesome",星際大戰六部曲：絕地大反攻
145,9,"Good movie, but...",星際大戰六部曲：絕地大反攻
146,9,Thank you for Star Wars!,星際大戰六部曲：絕地大反攻
147,9,Tremendous finale to cement the original trilogy as one of the best trilogies of all time!!!,星際大戰六部曲：絕地大反攻
148,9,Brilliant,星際大戰六部曲：絕地大反攻
149,9,This is Where the Fun Begins.,星際大戰六部曲：絕地大反攻
150,10,Jim Henson had a field day,星際大戰六部曲：絕地大反攻
151,10,The good guy wears black,星際大戰六部曲：絕地大反攻
152,10,The man who brought his own BGM is really handsome,星際大戰六部曲：絕地大反攻
153,9,Incredible,星際大戰六部曲：絕地大反攻
154,4,Childish,星際大戰六部曲：絕地大反攻
155,6,The red headed step child of the series,星際大戰六部曲：絕地大反攻
156,8,Hopes emerges with Jedi,星際大戰六部曲：絕地大反攻
157,8,Pure nostalgia,星際大戰六部曲：絕地大反攻
158,8,Meh ending to a great trilogy,星際大戰六部曲：絕地大反攻
159,10,Lay off the Ewoks!!!!,星際大戰六部曲：絕地大反攻
160,9,Star Wars: Episode VI - Return of the Jedi is very good,星際大戰六部曲：絕地大反攻
161,5,The Beginning of the fall of the series,星際大戰六部曲：絕地大反攻
162,4,The worst original episode,星際大戰六部曲：絕地大反攻
163,6,Obviously it is not the pinnacle of this series,星際大戰六部曲：絕地大反攻
164,7,The weakest of the original trilogy.,星際大戰六部曲：絕地大反攻
165,7,"""It's time to meet the Muppets...""",星際大戰六部曲：絕地大反攻
166,10,Amazing end to a legendary Trilogy,星際大戰六部曲：絕地大反攻
167,10,what a way to end a great trilogy!,星際大戰六部曲：絕地大反攻
168,9,One for All & All for One...,星際大戰六部曲：絕地大反攻
169,6,A good movie with a disappointing end,星際大戰六部曲：絕地大反攻
170,8,The True Ending: Deep Analysis,星際大戰六部曲：絕地大反攻
171,3,Over rated,星際大戰六部曲：絕地大反攻
172,2,Gets worse with age,星際大戰六部曲：絕地大反攻
173,10,An excellent conclusion,星際大戰六部曲：絕地大反攻
174,10,Fantastic,星際大戰六部曲：絕地大反攻
175,1,"What a trashy, sell-out piece of unadulterated crap",星際大戰六部曲：絕地大反攻
176,7,Annoying adjustments made to this one,星際大戰六部曲：絕地大反攻
177,10,The return of the  blackout (screen) (vhs) (dad),星際大戰六部曲：絕地大反攻
178,10,Epic,星際大戰六部曲：絕地大反攻
179,10,Underrated,星際大戰六部曲：絕地大反攻
180,5,Ewoks taste like chicken.,星際大戰六部曲：絕地大反攻
181,8,great,星際大戰六部曲：絕地大反攻
182,10,The Best for Me,星際大戰六部曲：絕地大反攻
183,6,"A muddled, but entertaining, trilogy capper",星際大戰六部曲：絕地大反攻
184,9,"""I am a Jedi..., like my father before me.""",星際大戰六部曲：絕地大反攻
185,9,"""There's nothing to see. I used to live here, you know."" ""You're going to die here, you know. Convenient.""",星際大戰六部曲：絕地大反攻
186,6,Everything one could ask for,星際大戰六部曲：絕地大反攻
187,10,Best. Episode. Ever,星際大戰六部曲：絕地大反攻
188,10,Great Movie! One of the Best!,星際大戰六部曲：絕地大反攻
189,8,A Satisfying Conclusion.,星際大戰六部曲：絕地大反攻
190,8,A fitting ending,星際大戰六部曲：絕地大反攻
191,7,"After a darker film in ""The Empire Strikes Back"", George Lucas, perhaps thinking of the commercial return, wanted to make the film more accessible and child-friendly",星際大戰六部曲：絕地大反攻
192,10,I never watched star wars movies cause I thought they were boring and commercial...MASTERPIECE,星際大戰六部曲：絕地大反攻
193,9,The Best Star Wars Movie.,星際大戰六部曲：絕地大反攻
194,8,"Dramatically poor, but re-mastered this is visually exciting",星際大戰六部曲：絕地大反攻
195,9,One of the Best,星際大戰六部曲：絕地大反攻
196,5,Return Of The Jedi,星際大戰六部曲：絕地大反攻
197,9,Return From the Empire.,星際大戰六部曲：絕地大反攻
198,1,Continuing the tradition of excruciating dialogue and complete lack of subtlety...,星際大戰六部曲：絕地大反攻
199,7,The Saga Ends...Until The Sequel Trilogy!,星際大戰六部曲：絕地大反攻
