,Rate,Review,Movie_name
89,1,Worst movie I've seen in a long time - AVOID IT AT ALL COSTS!!!,惡棍特工
90,9,dialogue language visuals homage to cinema,惡棍特工
91,1,What is the world coming to?!,惡棍特工
92,8,Another Masterpiece,惡棍特工
93,4,Fanboy directors fantasies---,惡棍特工
94,10,A bunch of haters rating it 1 star,惡棍特工
95,3,not worth the time - a HUGE disappointment,惡棍特工
96,4,Not so glorious violence,惡棍特工
97,5,Disappointing to the point of irritation,惡棍特工
98,1,Absolute garbage of the lowest order.,惡棍特工
99,6,Inglorious Letdown,惡棍特工
100,1,Would that be supposed to be an attempt to wake the sleepers in Metropolis?,惡棍特工
101,9,Tarantino Has Finally Made His Masterpiece,惡棍特工
102,3,Ridiculous cartoon strip movie,惡棍特工
103,1,"Not good enough to be satire, not bad enough to be good",惡棍特工
104,10,Not historically accurate- but that's ok!,惡棍特工
105,1,"offensive, propaganda and rewriting history",惡棍特工
106,10,What a damn movie,惡棍特工
107,9,Nobody Does Situations Like Tarantino,惡棍特工
108,9,Classic Tarantino,惡棍特工
109,10,Sublime!,惡棍特工
110,5,Tarantino's World War II movie - I don't get it.,惡棍特工
111,6,"A slight return to form for Tarantino, but there are still problems.",惡棍特工
112,10,Quentin Tarantino's best movie yet,惡棍特工
113,1,"""Nein,nein,nein,nein,nein"".....Adolf Hitler",惡棍特工
114,3,Unbelievable,惡棍特工
115,5,153 minutes of patches,惡棍特工
116,7,"He loves his movies, doesn't he?",惡棍特工
117,3,Absolute dogshit!,惡棍特工
118,1,Very ODD,惡棍特工
119,3,Applauding to violence,惡棍特工
120,2,This film does not entertain.,惡棍特工
121,9,Excellent,惡棍特工
122,3,Brad Pitt wins the war,惡棍特工
123,1,Train wreck of a movie,惡棍特工
124,1,Clear and Simple,惡棍特工
125,1,Hollywood's darkest hour this year.,惡棍特工
126,1,Worst American war movie ever made,惡棍特工
127,1,Nazis for Dummies,惡棍特工
128,8,Inglorious Basterds 2009 Review,惡棍特工
129,1,worse than the Nazis,惡棍特工
130,2,Carry On Killing,惡棍特工
131,6,WWII not an ideal backdrop for QT's masterful talents,惡棍特工
132,5,"I didn't like it and if you can overcome the hype, you might not, either.",惡棍特工
133,1,Another Tarantino Turkey,惡棍特工
134,9,Pains me to see reviews with 1 and 2 ratings.,惡棍特工
135,1,Tarantino laughs at his own fans,惡棍特工
136,9,Very good!,惡棍特工
137,3,"1 hour less would have been ""glourious""",惡棍特工
138,2,Purile rubbish,惡棍特工
139,1,One horrible movie,惡棍特工
140,4,you gotta be kidding me,惡棍特工
141,2,"Pale, poor and pretty stupid",惡棍特工
142,1,Not straight to DVD straight to betamax,惡棍特工
143,1,No plot - Just mindless violence and gore,惡棍特工
144,2,Tarantino redefines what a turkey might be: this is very bad.,惡棍特工
145,1,Tarantino's new low,惡棍特工
146,4,so so,惡棍特工
147,8,Inglorious Waltz,惡棍特工
148,5,Well made with a brilliant Christoph Waltz but uneven and disjointed,惡棍特工
149,1,Unbelievably Bad,惡棍特工
150,10,Tarantino at his best,惡棍特工
151,1,Beyond awful,惡棍特工
152,1,"""Inglourious"" (sic) Is Right!",惡棍特工
153,1,Nonsense,惡棍特工
154,2,He's finally gone completely mad...,惡棍特工
155,1,Puerile tripe,惡棍特工
156,3,Inglouriously overrated,惡棍特工
157,4,Another let down from the once great QT.,惡棍特工
158,1,Glorification of violence and unnecessary reanimation of old hostilities!,惡棍特工
159,10,Basically it's Tarantino's worst film!,惡棍特工
160,6,not so good,惡棍特工
161,2,Ridiculous,惡棍特工
162,1,Funny?,惡棍特工
163,1,Are we provoked yet or do we need more? Quentin Tarantino,惡棍特工
164,1,Complete nonsense,惡棍特工
165,1,"frankly, if it wasn't for Tarentino ...",惡棍特工
166,7,WTH? But in a good way,惡棍特工
167,2,I Must Have Missed A Meeting,惡棍特工
168,1,"Dear Mr. Tarantino, good film are not toys",惡棍特工
169,4,"Misfiring, self indulgent latest addition to the Tarantino staple",惡棍特工
170,2,A couple of great scenes and one great performance surrounded by indulgent nonsense,惡棍特工
171,4,"A long, sad and boring decadence",惡棍特工
172,5,Once upon a time in Tarantino's envisioned Nazi occupied France...,惡棍特工
173,1,A travesty riding on the (ill-gotten) reputation of a hack-director.,惡棍特工
174,1,Am I the only guy who hated Inglourious Basterds? Doubtful. This is Quentin Tarantino's WORST film!,惡棍特工
175,5,Excellent Performances Marred by Buffoonery,惡棍特工
176,2,Can't understand the hype - Brad Pitt in worst shape ever,惡棍特工
177,9,One of tarrintinos better films although has some issues,惡棍特工
178,9,One of the Best,惡棍特工
179,4,Pretty weak,惡棍特工
180,9,The only WWII film I enjoyed,惡棍特工
181,5,less than vintage Tarantino,惡棍特工
182,1,Who are the real Nazis? The allies or the 10 points raters?,惡棍特工
183,2,"Shallow, indulgent and pretentious",惡棍特工
184,2,Thoroughly dumb,惡棍特工
185,10,The actors are top notch and the carnage is just right.,惡棍特工
186,3,Wow bad,惡棍特工
187,10,My Favorite Tarantino Film,惡棍特工
188,1,The first IMDb disappointment ever,惡棍特工
189,5,"Nice try, Quentin, but absolutely no cigar!",惡棍特工
190,1,10 reasons why Inglourious Basterds sucks,惡棍特工
191,5,Inglorious is Right,惡棍特工
192,5,Rubbish apart from the brilliant acting,惡棍特工
193,2,Rotten movie,惡棍特工
194,10,The Glorious return of true cinematic excitement!,惡棍特工
195,10,Tarantino's Pride,惡棍特工
196,5,Torturous and good(?) Tarantino,惡棍特工
197,6,Fantasy Turned Into Un-Even Movie,惡棍特工
198,1,Very little Tarantino in between a lot of useless scenes,惡棍特工
199,2,Probably most overrated movie in this year!!!,惡棍特工
