,Rate,Review,Movie_name
127,4,"Star picked, but not THAT great",心靈捕手
128,4,Ill Will,心靈捕手
129,5,"Hollywood's romanticized view of academia or the myth of the ""natural-born genius""",心靈捕手
130,9,Good Hunting Find.,心靈捕手
131,9,Outstanding...,心靈捕手
132,8,Really Good,心靈捕手
133,6,"Inspirational and enjoyable style, but too much of the film is recycled. **1/2 (out of four)",心靈捕手
134,10,A well-made rather than a well-filled head ...,心靈捕手
135,9,Even better than I had remembered,心靈捕手
136,8,Great writing,心靈捕手
137,1,Do they know any words with more than four letters?,心靈捕手
138,9,Redemption,心靈捕手
139,7,"Good film, but predictable. Driver shines.",心靈捕手
140,10,Thought provoking,心靈捕手
141,6,Gus van Sant Gets Sappy,心靈捕手
142,3,Sickly-sweet ickyness,心靈捕手
143,9,refreshingly different,心靈捕手
144,3,I couldn't have cared less about Will Hunting,心靈捕手
145,7,"Great, but could've been better.",心靈捕手
146,5,"As long as you realize there are LOTS of errors in the movie, it is entertaining",心靈捕手
147,10,One of the most beautiful movie,心靈捕手
148,9,Wholesome AF,心靈捕手
149,1,no hope for Hollywood,心靈捕手
150,2,"Just Another ""Holden Caufield""",心靈捕手
151,5,An Overly Hidden Genius,心靈捕手
152,1,Like maple syrup,心靈捕手
153,8,Very Interesting Movie,心靈捕手
154,10,"First Script, Brilliant, the wonder-boys, Ben and Matt.",心靈捕手
155,10,Feels blessed after watching,心靈捕手
156,9,This movie has so many memorable scenes that I can hardly keep count of them,心靈捕手
157,1,"Cliched, unreal, predictable and manipulative",心靈捕手
158,4,"Great Performance By Damon, But The Movie As A Whole Was A Bit Of A Drag",心靈捕手
159,9,I won't spend much time as I doubt anyone will read this...,心靈捕手
160,4,I have no idea why this is so well loved,心靈捕手
161,10,A wonderful movie with sensational writing,心靈捕手
162,9,Unpretentious and 'real' a very human portrait about 'lost' souls just trying to locate their authentic selves.....,心靈捕手
163,10,Greatest film of all time!,心靈捕手
164,9,Genius yet broken - A redemption story,心靈捕手
165,1,Uninspired and full of cliché,心靈捕手
166,10,What a great movie it is,心靈捕手
167,6,Never had seen it tell 2018,心靈捕手
168,9,IT'S NOT YOUR FAULT...,心靈捕手
169,9,Even the title is inspiring,心靈捕手
170,2,please - DON'T get carried away in the hype!,心靈捕手
171,10,The realism and authenticity is unbelievable,心靈捕手
172,8,"Well done, but ""Finding Forrester"" was even better.",心靈捕手
173,1,Over hyped,心靈捕手
174,1,Detestable film about the strange people with brains.,心靈捕手
175,2,What An Arrogant...,心靈捕手
176,9,Liking these apples,心靈捕手
177,7,Better late than never.,心靈捕手
178,8,Best movie I've ever watched. It's a master piece.,心靈捕手
179,10,I can't explain 🎄💔,心靈捕手
180,3,"good God, good Will....",心靈捕手
181,8,It will be classic.,心靈捕手
182,9,"Liked it, didn't love it",心靈捕手
183,9,Very Emotional Drama!,心靈捕手
184,7,Same old,心靈捕手
185,10,One of the best movies ever,心靈捕手
186,9,A little touched,心靈捕手
187,9,A classic film about self-discovery,心靈捕手
188,1,A famous movie that sucks!,心靈捕手
189,8,"Impressive, if just a bit predictable",心靈捕手
190,9,Sad inability to communicate,心靈捕手
191,6,"A debut - a little immature, but okay",心靈捕手
192,8,Blue-Collar Boston's Diamond in the Rough,心靈捕手
193,2,Please...,心靈捕手
194,10,good wil hunting,心靈捕手
195,9,Almost lives up to the hype,心靈捕手
196,10,Analysis/Opinion A story that anybody can relate to that compares personal achievements with the acceptance oneself and mediocrity.,心靈捕手
197,3,Bad Boy Hunting,心靈捕手
198,9,An intelligent story,心靈捕手
199,5,I Don't Know What the Big Deal Was!,心靈捕手
