,Rate,Review,Movie_name
0,10,The Fundamental Things Apply...,北非諜影
1,10,HOW TO WATCH THIS MOVIE,北非諜影
2,10,".....it's still the same old story, a fight for love and glory, a case of do or die, the world will always welcome lovers, As Time Goes By.""",北非諜影
3,10,A masterwork for all time...,北非諜影
4,10,"We'll always have ""Casablanca"" ...",北非諜影
5,10,Here's looking at Ingrid Bergman,北非諜影
6,10,Now I finally know why this one is one of the best,北非諜影
7,10,A perfect film.,北非諜影
8,10,A Perfect Film But Let's Clear Up A Few Rumors,北非諜影
9,10,Greatest Film Ever for Me,北非諜影
10,10,One of the best black and white films I have ever had the privilege of watching!,北非諜影
11,10,Cinema par Excellence!,北非諜影
12,10,"The writing, the character actors, the lighting, and then, for dessert, some romance, too. Oh, and America goes to war at last.",北非諜影
13,10,"""It seems destiny has taken a hand.""",北非諜影
14,10,"For all-around entertainment, the best I've ever seen",北非諜影
15,10,We'll Always Have Casablanca,北非諜影
16,10,"""Who's got trouble? We got trouble.""",北非諜影
17,10,"A story that will never get tired, incredible film.",北非諜影
18,10,Rightfully one of cinema's finest stories ever told.,北非諜影
19,10,An absolutely beautiful masterpiece,北非諜影
20,10,NEVER FORGET ALL THESE GREAT WARNER BROTHERS PEOPLE.,北非諜影
21,10,"""I should never have switched from scotch to martinis.""",北非諜影
22,8,The most famed for many and one of the greatest movie ever realized,北非諜影
23,9,"Of all the review joints, in all the towns, in all the world, you walks into mine. Here's to you, Kid. Casablanca is iconic! Play it again, Sam.",北非諜影
24,9,Actually does live up to the hype,北非諜影
25,10,A truly excellent film that lives up to it's billing 'A Classic'!...,北非諜影
26,10,"""... human life is cheap.""",北非諜影
27,9,The best of a kind,北非諜影
28,10,It's simply ---- GREAT,北非諜影
29,10,Tough To Beat This Movie,北非諜影
30,10,I will always remember this....,北非諜影
31,10,"""Everybody comes to Rick's.""",北非諜影
32,10,Hollywood at its most significant,北非諜影
33,9,"What a joy to watch those faces, those beautifully photographed faces! I just keep clicking the pause button, only to admire that magnificent angelic face of Ingrid Bergman.",北非諜影
34,10,"A classic, in romance, in story, in cast and everything else",北非諜影
35,10,One of our most quotable movies,北非諜影
36,10,classic,北非諜影
37,9,Brave ending makes this a classic,北非諜影
38,10,a classic that's known to people long before they actually see the movie,北非諜影
39,9,Seen through a compatriots eyes,北非諜影
40,9,I think this is a start of a great friendship...,北非諜影
41,10,"Here's looking at you, kid",北非諜影
42,10,Timeless - a Hollywood classic!,北非諜影
43,10,If you don't get it try again in 30 years,北非諜影
44,10,A Classic in every sense of the word,北非諜影
45,10,one of those pictures that never gets old no matter how many times you watch it,北非諜影
46,10,Rick Makes the Heroic Choice: One of the Best Hollywood Films of All Time,北非諜影
