,Rate,Review,Movie_name
105,1,This is garbage,鬥陣俱樂部
106,10,A review,鬥陣俱樂部
107,1,I Hated This Movie,鬥陣俱樂部
108,10,Film that you hate to love,鬥陣俱樂部
109,1,Most overrated POS on the top 250,鬥陣俱樂部
110,10,"Bizarrely,absurdly and insanely Brilliant.",鬥陣俱樂部
111,10,Masterpiece,鬥陣俱樂部
112,3,"Violent, lame, Bloody, lame",鬥陣俱樂部
113,4,I see why others like it. I don't.,鬥陣俱樂部
114,2,"Jon Monsarrat review: too arty, too violent, mindless & awful",鬥陣俱樂部
115,10,Life-changing masterpiece,鬥陣俱樂部
116,1,Shocking IMDb Ranking,鬥陣俱樂部
117,10,"""This is your life.""",鬥陣俱樂部
118,10,The Story Of Descent Into Madness,鬥陣俱樂部
119,8,Quickie Review: Fight Club,鬥陣俱樂部
120,1,One of the dumbest films ever,鬥陣俱樂部
121,10,Just let it sink in and remember the first rule of fight club,鬥陣俱樂部
122,10,Undoubtedly my favourite movie of all times,鬥陣俱樂部
123,1,Something doesn't quite fit with this movie...,鬥陣俱樂部
124,7,I don't get it. Or maybe I do.,鬥陣俱樂部
125,1,"Biggest,single most disappointing movie i have ever seen...",鬥陣俱樂部
126,4,"Stupefying beyond belief; Fight Club is a messy spectacle of ugliness, exposition and crass ideologies playing out under a broad banner of mainstream entertainment.",鬥陣俱樂部
127,1,An awful bore,鬥陣俱樂部
128,1,the poor vicitimized upper-middle-class white man?,鬥陣俱樂部
129,10,Brilliant. Masterpiece. Soap.,鬥陣俱樂部
130,1,"Trash, hateful, fascist.",鬥陣俱樂部
131,1,"It's not the concept, it's the way the film presents it",鬥陣俱樂部
132,8,This probably gets stronger with a rewatch,鬥陣俱樂部
133,1,You have got to be kidding me...,鬥陣俱樂部
134,10,This is the only real meaning of Fight Club. Most people don't know it. Do yourself a favor and read it completely.,鬥陣俱樂部
135,3,An overrated film by an overrated director based on an overrated book by an awful writer,鬥陣俱樂部
136,10,This movie is so different.... so dark......,鬥陣俱樂部
137,10,A Staple Of Modern Cinema,鬥陣俱樂部
138,10,The film of an entire generation... masterpiece,鬥陣俱樂部
139,1,What a Load of rubbish,鬥陣俱樂部
140,10,Its majesty Figh Club,鬥陣俱樂部
141,10,Look....it's this simple,鬥陣俱樂部
142,1,Boys who fight!,鬥陣俱樂部
143,5,"Sorry, it bored me to tears. And then made me mad with bad storytelling.",鬥陣俱樂部
144,1,Good that it tries something different. Bad that it fails.,鬥陣俱樂部
145,9,"Psychological works, black humor",鬥陣俱樂部
146,9,What about Helena?,鬥陣俱樂部
147,5,"Not My Cup of Tea, Surprisingly",鬥陣俱樂部
148,10,Masterpiece,鬥陣俱樂部
149,9,Worth watching,鬥陣俱樂部
150,9,"Not as provocative as it thinks, but still a hit",鬥陣俱樂部
151,6,A journey into the soul's abyss,鬥陣俱樂部
152,1,Pass,鬥陣俱樂部
153,2,Unadulterated pretentious trite (spoilers galore),鬥陣俱樂部
154,10,If you think this is about fighting you fail to understand its message,鬥陣俱樂部
155,9,One of a kind movie.,鬥陣俱樂部
156,6,Finding enlightenment thru beating each other to a pulp,鬥陣俱樂部
157,9,Every rewatch it gets better and better,鬥陣俱樂部
158,2,Hello??? Doesn't anyone care about coherency anymore???,鬥陣俱樂部
159,9,A pulsating investigation of broken masculinity,鬥陣俱樂部
160,4,And here I wondered why the rental wasn't rewound ...,鬥陣俱樂部
161,10,Isolated insomniac dilution,鬥陣俱樂部
162,4,"Too good to be bad , but it is",鬥陣俱樂部
163,1,Top 5 worst films i have ever seen,鬥陣俱樂部
164,1,A really dumb movie.,鬥陣俱樂部
165,8,a dark comic male fantasia for the new millennium,鬥陣俱樂部
166,9,A classic,鬥陣俱樂部
167,7,Stylish pitch-black comedy keeps winning die-hard sham-rager fans but is no answer to what ails them.,鬥陣俱樂部
168,9,AN UNMATCHED EXPERIENCE,鬥陣俱樂部
169,6,Disappointing to me,鬥陣俱樂部
170,10,A legendary film,鬥陣俱樂部
171,9,The problem with Fight Club isn't Fight Club itself.,鬥陣俱樂部
172,10,"""Fight Club"" is the main event of the millennium!",鬥陣俱樂部
173,10,I am Jack's love for Fight Club,鬥陣俱樂部
174,10,Crazy and unusual movie,鬥陣俱樂部
175,10,A daring masterpiece which is not for everyone,鬥陣俱樂部
176,10,A perfect film...!,鬥陣俱樂部
177,5,Huh?,鬥陣俱樂部
178,7,A good film; NOT a great film.,鬥陣俱樂部
179,10,"Incredible movie about life, fighting, and masculinity/femininity",鬥陣俱樂部
180,10,The Ultimate Rule Breaker,鬥陣俱樂部
181,10,Fincher's best,鬥陣俱樂部
182,1,Good that it tries something different. Bad that it fails.,鬥陣俱樂部
183,10,"I am addicted to this film, in a way it motivates me; therefore whenever I feel low I choose to watch this film.",鬥陣俱樂部
184,10,Masterpiece,鬥陣俱樂部
185,10,Do Not Go Gently Into This Good Fight,鬥陣俱樂部
186,9,Rule number one about Fight Club; you do not talk about Fight Club. Rule number two about Fight Club: you do not talk about Fight Club!,鬥陣俱樂部
187,8,Re-Watched Recently After Several Years,鬥陣俱樂部
188,1,This movie was not made for me,鬥陣俱樂部
189,7,Good but didn't blow me away,鬥陣俱樂部
190,6,"Brilliant acting, a famous twist but still overrated",鬥陣俱樂部
191,10,"This is one of the greatest films ever made. I know this, because Tyler knows this...",鬥陣俱樂部
192,1,being clever hurts so good as testosterone runneth amok,鬥陣俱樂部
193,5,Sordid Flick That AppealsTo Young Crowd,鬥陣俱樂部
194,1,Disappointed.,鬥陣俱樂部
195,9,First Rule of Fight Club is...Watch the Film!,鬥陣俱樂部
196,8,open to misinterpretation,鬥陣俱樂部
197,8,A sardonic satire that gets under your skin and works on multiple viewings.,鬥陣俱樂部
198,8,High on adrenalin and visually inventive,鬥陣俱樂部
199,6,"[5.6] Whoever likes this movie, has something multiplying in his/her personality",鬥陣俱樂部
