,Rate,Review,Movie_name
121,10,Spielberg's timeless masterpiece,辛德勒的名單
122,9,Heart-touching,辛德勒的名單
123,10,The greatest movie of the 90s,辛德勒的名單
124,10,Historical Film That Needs to Be Told To Everybody!,辛德勒的名單
125,10,Shattering Film Masterpiece.,辛德勒的名單
126,10,Appreciate it - but do so for the right reasons,辛德勒的名單
127,10,A Haunting & Brilliant Masterpiece of the Most Horrifying Period In the 20th Century!,辛德勒的名單
128,10,beautifully filmed and has an impact on you that hardly any other film will,辛德勒的名單
129,10,Sears itself into the memory - both emotionally flooring and undeniably uplifting,辛德勒的名單
130,10,A perfect film,辛德勒的名單
131,10,A terrific film about horrific events.,辛德勒的名單
132,10,Steven Spielberg's Masterpiece,辛德勒的名單
133,8,A very well done Halucaust movie.,辛德勒的名單
134,9,One of Spielberg's best,辛德勒的名單
135,9,Lest we forget...,辛德勒的名單
136,10,There is not a rating high enough........,辛德勒的名單
137,8,A lesson in human nature and history.,辛德勒的名單
138,10,History in Vivid Hues,辛德勒的名單
139,10,By far Spielberg's best movie.,辛德勒的名單
140,9,A master piece !!!,辛德勒的名單
141,10,I will never forget this film,辛德勒的名單
142,8,A hero amidst the horror,辛德勒的名單
143,10,What's one worth to you?,辛德勒的名單
144,9,Superlative,辛德勒的名單
145,10,Spielberg' Finest Artistic Achievement,辛德勒的名單
146,10,Captivating!,辛德勒的名單
147,10,Best one of the kind,辛德勒的名單
148,9,MY REVIEW: Top Most on the List Of Fav Movies,辛德勒的名單
149,10,Historical Masterpiece!!,辛德勒的名單
150,10,Negative comments?,辛德勒的名單
151,10,The most important film of the last 50 years,辛德勒的名單
152,9,I couldn't watch it again,辛德勒的名單
153,10,"Powerful. Brutal. Touching. Beautiful. Just an amazing film, one of the best",辛德勒的名單
154,9,Lives up to the hype,辛德勒的名單
155,10,One of the greatest films of the 20th century,辛德勒的名單
156,10,"""If you save one life, in time you save the world.""",辛德勒的名單
157,10,A masterpiece that is profoundly humane and indeed tragic yet hopeful.,辛德勒的名單
158,8,A Now-Classic Tale of Salvation In Poland,辛德勒的名單
159,10,extraordinary motion picture,辛德勒的名單
160,10,Outstanding,辛德勒的名單
161,10,Heartbreaking,辛德勒的名單
162,10,Quite possibly the most exquisite film shown,辛德勒的名單
163,10,wonderful movie,辛德勒的名單
164,8,Spielberg's Entrance to Adulthood,辛德勒的名單
165,10,The best movie of all times,辛德勒的名單
166,10,A great movie that displays the best and worse of humanity,辛德勒的名單
167,10,The Greatest Film Ever,辛德勒的名單
168,10,one of my top 5 favorites ever!,辛德勒的名單
169,10,"This movie is simply perfect, nothing else",辛德勒的名單
170,9,Powerful and moving depiction of one unlikely hero's Holocaust,辛德勒的名單
171,10,A story that captures many aspects of the Holocaust. Fanatastic Movie.,辛德勒的名單
172,10,It needs to be seen,辛德勒的名單
173,9,Spielberg's Best,辛德勒的名單
174,8,An intense and heart-breaking film!,辛德勒的名單
175,10,Raw reality of 2nd world war in Europe,辛德勒的名單
176,9,Horrific And Yet So Inspiring At The Same Time,辛德勒的名單
177,10,The greatest achievement in filming history,辛德勒的名單
178,9,A realistic account on atrocity!,辛德勒的名單
179,10,it may be only 6th on the imdb list but i've got a new #1,辛德勒的名單
180,10,"Shocking, to say the least",辛德勒的名單
181,9,A great piece of moviemaking,辛德勒的名單
182,10,A strong standout worthy of its placement on the top one hundred films ever made,辛德勒的名單
183,10,Powerful!,辛德勒的名單
184,10,The most important movie of all time **** (out of ****),辛德勒的名單
185,10,A lesson of humanity.,辛德勒的名單
186,10,Masterpiece,辛德勒的名單
187,8,Haunting and visceral realism,辛德勒的名單
188,10,A movie you must watch before you die,辛德勒的名單
189,10,A great film..,辛德勒的名單
190,10,"""The list is life.""",辛德勒的名單
191,7,how one man made a difference,辛德勒的名單
192,1,No more than a useful public service announcement...,辛德勒的名單
193,8,A struggle of an individual for the sake of mankind,辛德勒的名單
194,10,A Powerful Stunning Horrifying Movie,辛德勒的名單
195,8,The best Holocaust film along with the Pianist,辛德勒的名單
196,10,"Powerful, moving and thrilling, definitely one of the greatest films of all time",辛德勒的名單
197,10,Audience Reaction,辛德勒的名單
198,10,"""Whoever saves one life saves the world entire."" - Talmud",辛德勒的名單
199,8,Amazing and inspiring,辛德勒的名單
